gene_id	start	stop1	stop2	len_cdna
AT1G28520.4	326	1786	1912	2102
AT5G27395.1	183	1124	1205	1576
AT5G55550.2	407	1789	1894	2327
AT1G27480.1	198	1496	1550	1613
AT2G20790.1	177	2018	2072	2727
AT5G45740.1	310	666	768	1102
AT3G14110.2	440	1138	1195	1242
AT5G66100.2	290	1336	1783	2062
AT2G29530.1	90	341	500	567
AT1G25277.2	118	318	399	720
AT3G60460.1	77	979	1036	1087
AT5G05000.1	170	1111	1171	1346
AT1G11790.1	324	1502	1631	1759
AT2G32250.1	414	2837	2885	3233
AT2G29390.6	260	793	964	1008
AT5G40530.4	83	919	985	1204
AT3G27160.1	211	762	843	1065
AT5G34940.2	167	1777	1825	1948
AT1G65483.2	135	365	428	655
AT2G21650.1	144	449	617	727
AT2G16380.3	202	1530	1623	1859
AT3G04720.1	230	868	1012	1134
AT5G03730.2	190	2655	2748	3112
AT4G26960.1	1	471	522	725
AT5G57565.3	589	984	1068	1337
AT3G04330.1	35	643	700	794
AT1G26090.1	130	1497	1629	1647
AT1G57870.2	336	1598	1703	1851
AT5G64460.9	391	1122	1257	1282
AT4G12350.1	157	1017	1104	1248
AT2G33310.3	268	1008	1293	1820
AT4G22285.1	378	2003	2108	2317
AT4G24900.2	41	1297	1348	1531
AT5G44680.1	185	1246	1312	1722
AT5G42030.1	209	1048	1099	1258
AT5G58700.2	120	1589	1682	1841
AT1G64400.1	155	2152	2209	2384
AT5G20180.2	119	430	559	666
AT2G35840.4	470	1738	1792	2169
AT2G02860.1	324	2108	2195	2375
AT1G08130.1	132	2504	2603	2754
AT5G32440.1	298	1092	1152	1255
AT1G10865.1	226	441	540	691
AT5G37780.1	151	600	657	903
AT2G03200.1	158	1543	1597	1659
AT1G72960.1	195	2582	2639	2787
AT1G11070.1	1	2238	2292	2432
AT3G18070.4	1	1155	1206	1585
AT1G62930.1	1	1890	1941	2153
AT2G37860.3	210	1508	1613	1701
AT4G32540.1	76	1320	1392	1450
AT5G51770.1	88	2052	2130	2311
AT4G19870.2	72	1274	1433	1626
AT1G51402.1	146	328	382	501
AT3G50120.1	107	1702	1816	1859
AT1G07310.1	129	1187	1298	1850
AT4G29930.6	111	797	860	985
AT2G18180.2	167	1804	1876	2106
AT3G21820.1	124	1545	1701	1740
AT1G08710.1	101	925	988	1206
AT4G26600.4	69	1694	2255	2628
AT5G48620.5	544	3270	3384	3666
AT5G66900.2	58	2631	2712	2839
AT5G09680.2	417	1052	1106	1194
AT5G61690.2	42	2903	2957	3161
AT1G19880.1	338	1954	2023	2265
AT1G76970.2	570	1910	1973	2336
AT2G03870.1	90	389	458	570
AT1G64020.1	1	366	441	467
AT3G53620.1	282	932	1061	1367
AT5G66670.4	218	1444	1543	1660
AT2G16090.2	686	2287	2335	2824
AT3G17280.1	32	1192	1264	1559
AT5G59270.3	121	2136	2205	2230
AT5G42840.2	77	1855	1930	2089
AT3G01050.1	317	670	718	1106
AT2G48100.5	868	1596	1971	2416
AT5G52580.2	192	2264	2345	2401
AT1G06420.2	65	661	745	956
AT3G46660.1	306	1682	1766	1824
AT5G07230.1	66	341	407	543
AT4G22640.2	84	506	605	720
AT5G33330.1	9	560	623	631
AT3G47350.1	31	957	1128	2605
AT4G16450.1	224	544	673	904
AT1G29270.1	333	800	875	1163
AT5G53180.4	498	1490	1562	1741
AT1G23150.1	400	825	897	982
AT1G58520.7	51	2291	2351	2778
AT5G14240.1	141	911	965	1206
AT1G53650.1	377	1321	1525	1660
AT1G30755.6	560	2407	2467	2581
AT3G55260.1	222	1847	1958	2085
AT4G16990.8	194	2407	2488	3105
AT1G24310.1	179	1312	1444	1538
AT3G44960.1	81	890	953	1142
AT3G50170.1	56	1681	1750	1783
AT3G44940.1	186	938	986	1465
AT2G47960.1	173	1501	1591	1815
AT2G38160.2	187	1131	1338	1384
AT3G52630.2	108	431	551	703
AT5G57530.1	141	998	1097	1146
AT2G42380.1	286	1218	1302	1523
AT4G35300.10	307	2526	2607	2702
AT2G01350.2	318	1163	1226	1354
AT2G44490.1	221	1903	1963	2223
AT1G75550.1	69	572	671	777
AT2G43740.2	410	1282	1336	1532
AT5G41360.1	235	2535	2640	2741
AT2G38040.2	292	2601	2685	2945
AT3G46460.3	245	619	727	861
AT5G40910.8	1022	3784	4198	4706
AT1G60830.2	130	465	513	520
AT1G28320.1	142	2271	2514	2725
AT2G45800.2	367	954	1020	1166
AT2G03565.1	1	201	270	319
AT1G03060.2	650	11452	11527	11983
AT4G09466.1	59	409	463	536
AT3G16785.3	441	3545	3773	4276
AT5G61190.2	228	2483	2723	3790
AT1G23290.1	83	523	631	815
AT3G25100.1	377	2167	2284	2321
AT4G10090.1	136	924	1002	1190
AT5G67480.2	297	1448	1526	1563
AT4G00350.1	130	1758	1854	1948
AT4G07990.2	231	881	989	1907
AT5G36670.1	1	3582	3648	3885
AT1G22300.1	293	1057	1147	1444
AT3G20640.3	269	1495	1624	2205
AT5G10580.3	131	883	1036	1125
AT1G48360.4	119	1897	1966	3179
AT2G20800.1	133	1881	1947	2076
AT1G11160.3	675	3608	3860	4087
AT5G60120.5	465	1691	1754	2431
AT5G24540.1	1	1605	1671	1800
AT5G42510.1	110	658	763	947
AT1G23480.4	991	2226	2274	2409
AT3G01990.8	120	1040	1091	2552
AT1G66120.1	21	1739	1787	1854
AT2G36160.1	108	560	638	860
AT2G30050.1	216	1124	1286	1360
AT1G13770.4	86	1012	1114	1667
AT1G73770.1	88	663	825	855
AT3G55040.1	42	920	1010	1100
AT5G57567.1	42	167	218	253
AT5G08580.2	213	1388	1514	1818
AT5G04090.4	866	1699	1831	2019
AT1G60650.1	87	965	1028	1114
AT5G50370.2	180	872	1001	1268
AT5G60600.1	295	2520	2631	2731
AT2G32450.1	295	2703	2766	3079
AT1G61100.1	150	2576	2669	2883
AT4G23470.1	448	1215	1299	1532
AT3G21350.2	37	933	1023	1090
AT5G02150.2	111	968	1028	1156
AT2G03210.2	113	1834	1894	1900
AT4G18140.6	387	1712	1769	2649
AT3G12150.1	448	1539	1596	1888
AT3G47930.1	179	2011	2077	2227
AT2G26380.1	67	1509	1590	1636
AT4G17000.1	1	2025	2091	2169
AT3G02870.2	164	973	1066	1203
AT1G05440.1	71	1252	1369	1619
AT2G15530.5	584	2698	2767	2962
AT1G04700.2	425	3553	3631	3819
AT3G06130.2	285	1334	1424	1643
AT2G04675.1	130	333	405	539
AT4G26800.3	50	1369	1618	1878
AT5G10890.2	104	1108	1159	1396
AT5G09680.1	127	762	816	922
AT5G06950.5	660	1652	1865	2031
AT5G10320.3	237	1235	1514	1779
AT3G13882.2	1	606	678	802
AT5G52180.1	70	1446	1500	1571
AT4G13650.1	46	3240	3360	3884
AT1G53050.2	453	2537	2597	2823
AT2G33370.2	206	583	664	1173
AT1G77740.1	284	2548	2596	3113
AT3G02510.1	140	1321	1372	1613
AT4G23260.2	26	1972	2038	2084
AT2G31780.1	1	1332	1404	1603
AT1G25220.2	72	941	1046	1536
AT5G07640.1	25	975	1182	1287
AT4G11610.1	244	3279	3378	3506
AT2G40475.1	350	931	1021	1254
AT3G27610.7	461	1426	1480	1636
AT4G11110.1	304	3414	3528	3964
AT2G03600.3	226	750	825	1158
AT1G72275.1	58	1332	1380	1401
AT3G14075.3	652	2580	2676	2797
AT2G43040.1	484	2598	2664	2764
AT3G28970.1	235	1122	1206	1305
AT1G04140.2	310	2691	2865	3138
AT5G14700.1	213	1319	1370	1583
AT5G47870.1	62	661	715	848
AT1G64583.2	73	1536	1587	1848
AT1G11950.1	322	2949	3021	3217
AT1G79730.1	115	1884	1953	2089
AT2G40880.1	76	453	501	645
AT5G59820.1	260	748	802	981
AT1G50420.1	435	1883	1964	2366
AT3G49055.1	1	1443	1497	1500
AT1G68300.1	90	572	686	759
AT5G06670.4	278	2458	2593	3478
AT3G03690.2	182	808	898	1518
AT5G41760.2	118	1140	1215	1524
AT5G61150.2	198	2069	2120	2259
AT4G37110.3	709	1677	1734	1941
AT2G41420.1	328	624	702	948
AT1G51350.1	208	2208	2376	2609
AT1G47980.1	70	1017	1077	1191
AT3G06440.1	138	1997	2069	2288
AT5G40990.1	79	1203	1350	1419
AT1G21970.1	79	795	888	968
AT4G39940.1	189	1070	1136	1399
AT3G18770.1	366	2243	2327	2453
AT4G30230.1	126	908	965	1175
AT5G39865.1	455	1627	1675	1886
AT2G21590.4	743	2314	2383	2614
AT1G02280.1	79	972	1146	1214
AT3G12833.1	161	361	436	1030
AT2G30460.5	629	1627	1753	1966
AT2G21250.2	72	788	1070	1310
AT4G30260.2	138	1205	1310	1477
AT2G24140.1	170	991	1048	1265
AT2G43240.2	288	1451	1508	1790
AT5G01460.1	170	1699	1834	2352
AT3G54750.2	273	2042	2120	2233
AT1G59218.2	202	3351	3423	4052
AT1G05550.2	70	738	798	1267
AT5G53420.1	226	1020	1083	1354
AT4G17310.16	81	356	422	650
AT5G21930.2	92	2743	2917	3041
AT5G49390.1	273	2753	2810	3080
AT5G14420.2	365	1771	1843	2015
AT1G79110.1	188	1264	1333	1369
AT5G16760.1	266	1225	1357	1698
AT1G10900.2	835	3099	3153	3363
AT5G60120.3	465	1691	1754	2798
AT5G10350.3	828	1118	1247	1487
AT5G27820.1	156	500	554	701
AT3G09430.2	1	744	867	1268
AT3G46940.1	87	587	740	760
AT3G23240.1	89	745	793	988
AT5G47980.1	83	1414	1468	1630
AT1G02980.2	1	2229	2280	2395
AT1G09840.4	460	1725	1821	2120
AT4G28395.1	52	594	663	768
AT5G62865.1	184	687	858	1004
AT2G19450.1	320	1882	1942	2280
AT4G34900.2	217	4026	4116	4197
AT2G31730.2	99	560	629	791
AT1G68920.4	529	1989	2049	2220
AT1G31420.3	743	2521	2767	2920
AT5G55600.2	844	2835	2925	3154
AT4G19390.2	138	695	752	872
AT4G15120.1	272	853	946	1084
AT2G40900.1	300	1484	1613	1782
AT4G38890.1	167	2242	2320	2355
AT5G06620.1	21	998	1103	1121
AT4G21150.1	113	2188	2248	2474
AT1G62305.3	186	1151	1247	1723
AT2G44580.2	72	1232	1292	1498
AT5G42230.1	339	1748	1796	2293
AT5G20680.1	416	2071	2128	2385
AT1G10580.1	170	1891	2050	2193
AT4G14370.3	16	3171	3234	3364
AT1G16210.1	307	1011	1077	1264
AT4G38160.2	70	1161	1281	1677
AT4G24900.1	62	1327	1378	1561
AT3G04600.1	141	1349	1403	1602
AT3G24170.2	149	1648	1696	1900
AT4G13890.1	14	1426	1507	1600
AT5G32440.3	122	919	979	1126
AT4G09750.1	148	1116	1170	1232
AT2G41430.4	505	996	1074	1224
AT3G01990.10	120	1421	1508	2487
AT3G20865.1	76	264	339	459
AT3G14570.1	234	6164	6215	6416
AT1G04510.1	267	1838	2006	2193
AT4G13800.3	413	1138	1201	1830
AT1G80090.2	148	1038	1095	1123
AT4G09340.1	142	1485	1542	1898
AT4G11845.1	32	493	544	726
AT3G16120.2	152	433	487	623
AT3G19950.3	57	1217	1322	1459
AT1G51820.1	83	2740	2836	2928
AT1G48470.1	74	1135	1306	1310
AT5G46910.2	467	2407	2476	3310
AT1G65500.1	139	399	489	756
AT3G48860.1	134	1618	1678	1927
AT3G59970.2	83	1306	1474	1708
AT4G38600.2	180	5564	5627	5954
AT2G44480.5	350	1285	1342	1426
AT5G09530.1	191	1303	1456	1649
AT4G36700.1	31	1599	1665	1842
AT2G22660.3	155	2317	2365	2656
AT5G25320.2	183	1316	1778	1985
AT5G18540.1	87	593	647	1025
AT1G80030.4	94	1554	1623	1660
AT2G39820.1	95	838	913	996
AT4G03190.1	346	2103	2208	2324
AT5G49140.1	1	2943	3015	3057
AT1G68840.2	120	1178	1259	1485
AT1G23260.2	407	778	853	1017
AT3G21730.2	91	321	381	547
AT5G64200.2	89	1000	1120	1609
AT1G34560.1	1	543	618	645
AT1G68060.1	376	2244	2298	2749
AT1G53800.1	245	1951	2041	2182
AT5G60410.4	239	2893	3109	3154
AT1G61240.5	283	1560	1629	1722
AT1G79630.4	1414	2598	2691	2884
AT3G02560.3	119	694	847	911
AT4G26930.1	193	1362	1419	1619
AT5G57000.1	148	711	804	1005
AT3G10250.2	98	1072	1198	1419
AT1G73170.4	921	2099	2177	2312
AT4G24990.2	521	877	973	1199
AT2G45290.1	241	2466	2523	3328
AT1G16930.2	233	1582	1639	1800
AT5G17460.1	951	1880	1937	2298
AT5G63230.1	15	350	407	463
AT3G06160.3	342	1289	1346	1447
AT4G39150.1	103	1140	1254	1431
AT1G62880.2	171	323	560	1116
AT4G33550.2	173	520	577	690
AT1G61190.3	1712	4360	4486	4692
AT1G14620.1	208	909	978	1182
AT5G50665.6	284	511	601	863
AT1G50240.3	266	4234	4291	4617
AT4G37080.4	548	2086	2476	2712
AT5G05710.1	164	598	652	770
AT4G18600.4	175	6144	6237	6453
AT4G13620.1	8	1174	1294	1449
AT1G60650.3	1172	1939	2002	2128
AT1G23590.2	324	911	1007	1226
AT1G72330.2	153	1448	1595	1958
AT2G31810.2	198	1463	1580	1718
AT4G39930.2	83	433	499	618
AT2G47530.1	50	604	661	800
AT4G26190.2	659	3832	3904	4166
AT3G50380.3	1940	9325	9442	9484
AT2G29650.3	224	1426	1534	1728
AT2G40935.9	278	850	928	981
AT1G18773.1	147	344	464	925
AT3G30725.1	38	373	433	562
AT4G28110.2	647	1243	1315	1380
AT2G14910.2	138	1238	1370	1957
AT3G46830.1	340	993	1095	1464
AT3G45770.1	177	1304	1364	1584
AT5G58070.1	261	821	902	1272
AT5G58650.1	41	268	331	439
AT4G16845.1	307	1629	1710	1782
AT3G24255.2	97	1383	1470	1546
AT4G13450.1	241	900	948	1158
AT5G53220.3	173	1279	1345	1591
AT1G78790.2	149	409	487	642
AT4G34900.1	65	4126	4216	4297
AT1G13620.1	129	458	563	704
AT1G60787.4	622	1230	1383	1468
AT4G15000.2	64	459	522	561
AT5G53850.2	334	1857	1923	2072
AT1G11270.2	254	1192	1249	1522
AT2G01090.2	106	294	342	356
AT1G03250.2	218	973	1156	1190
AT4G01370.1	303	1433	1550	2843
AT3G46080.1	53	547	733	786
AT3G12203.2	234	1373	1442	1570
AT2G45870.3	193	1278	1386	1755
AT1G12950.1	136	1704	1770	1926
AT1G60940.2	153	1238	1412	1573
AT3G46870.2	29	838	895	1131
AT1G67180.2	453	1814	1901	1911
AT2G27650.1	370	3690	3768	3861
AT3G45577.1	210	566	692	847
AT1G09500.2	627	1502	1571	1814
AT5G62720.2	110	712	772	1478
AT3G57470.6	445	2787	2859	3383
AT3G59540.1	99	308	362	595
AT2G39375.1	1443	1631	1763	2218
AT5G11030.5	58	1602	1671	2433
AT1G67270.1	147	1628	1772	1896
AT5G64290.1	260	1951	2155	2268
AT1G33240.2	103	1995	2097	2493
AT1G14570.4	121	1464	1566	1647
AT3G18280.1	58	348	396	604
AT5G57060.8	346	678	777	980
AT5G48560.1	352	1848	1932	2164
AT5G23540.1	143	1069	1138	1334
AT4G22120.1	367	2682	2751	3051
AT1G26680.1	90	2852	2966	3308
AT3G57230.4	62	784	937	1045
AT4G24204.3	119	655	766	944
AT3G15900.1	208	633	696	738
AT5G66580.1	460	930	978	1162
AT1G08110.1	179	736	970	1036
AT1G51160.1	113	622	832	928
AT5G56910.1	135	809	866	1058
AT5G46130.1	95	1225	1312	1369
AT2G43760.2	393	989	1046	1185
AT5G04690.3	65	2002	2074	2140
AT3G09720.2	191	1816	1867	2078
AT3G20100.1	189	1730	1790	1982
AT2G31740.1	259	2541	2643	2800
AT4G00060.4	67	4512	4575	5239
AT3G18720.1	58	1200	1254	1266
AT5G65720.2	404	1381	1483	1743
AT4G09770.4	17	988	1102	1148
AT5G46590.2	408	1253	1304	1433
AT1G06690.1	132	1265	1322	1607
AT5G05670.2	212	994	1156	1193
AT2G19930.2	190	3123	3174	3316
AT5G64760.2	111	1439	1508	1686
AT5G48010.2	165	2465	2540	2633
AT1G29100.1	1	426	534	603
AT4G32915.1	30	497	590	809
AT3G02870.1	244	1059	1152	1289
AT5G18340.1	137	1507	1573	1801
AT1G68370.1	254	1486	1615	1843
AT5G21910.1	131	469	583	1088
AT1G45231.2	18	1634	1703	1946
AT3G09250.1	138	872	965	1161
AT1G33670.1	1	1368	1425	1446
AT1G09195.1	393	1355	1403	2135
AT1G25145.1	1	981	1113	1224
AT5G08565.2	68	418	490	710
AT2G02730.1	165	995	1088	1587
AT4G28980.2	93	1532	1667	2249
AT5G18661.1	134	292	340	475
AT5G37750.1	193	918	1032	1304
AT1G53880.1	88	1245	1386	1410
AT5G05210.2	341	1477	1600	1734
AT2G20790.2	488	1915	1969	2149
AT1G67940.1	136	927	984	1063
AT1G16890.1	289	651	732	855
AT2G30900.1	476	1582	1642	1707
AT2G27490.1	597	1295	1346	1367
AT3G45280.3	218	1021	1120	1616
AT5G19030.2	78	515	578	702
AT2G38160.3	187	1149	1356	1402
AT3G28600.2	44	1360	1414	1485
AT5G24060.2	33	1517	1577	1811
AT4G12540.4	277	1587	1689	1750
AT1G50700.1	451	2016	2085	2213
AT5G19090.2	231	1628	1718	1797
AT1G55250.5	262	2907	2961	3254
AT2G44750.2	85	888	966	1009
AT3G02500.1	154	1035	1176	1199
AT4G11880.2	316	855	930	1496
AT4G16630.1	300	2669	2780	2893
AT5G42400.5	209	4375	4459	5233
AT2G24400.1	117	653	782	1690
AT5G55520.2	114	2519	2642	2670
AT5G16480.2	322	639	702	1143
AT1G27740.1	279	1055	1178	1338
AT4G36360.2	119	2686	2746	3184
AT5G43710.2	150	1826	1907	2244
AT2G34850.2	868	1578	1629	1857
AT2G23460.1	235	2901	2982	3078
AT2G36490.1	294	4475	4541	4827
AT2G20840.1	156	1004	1058	1217
AT3G04890.4	124	801	879	1617
AT5G02670.1	77	1195	1243	1444
AT1G12050.1	164	1429	1498	1686
AT5G45300.3	70	2181	2280	2373
AT2G01480.1	376	2079	2202	2727
AT5G63350.1	194	1102	1189	1387
AT5G40380.2	350	2020	2392	2569
AT2G20080.2	292	747	825	970
AT1G01225.1	130	912	975	1077
AT3G06480.2	189	2528	2657	3900
AT1G77000.3	170	946	1105	1550
AT1G55535.1	251	1033	1144	1525
AT3G06460.1	23	919	1009	1109
AT5G61220.1	157	420	489	682
AT5G12330.4	426	1649	1718	1951
AT4G25434.3	654	1367	1538	1842
AT1G69450.2	233	2368	2455	2698
AT2G12550.1	78	1766	2000	2033
AT2G43910.1	408	1091	1139	1340
AT1G07890.5	403	1155	1260	1385
AT3G52560.3	265	597	648	891
AT1G50360.1	459	3920	3974	4214
AT1G77550.1	86	2653	2704	2866
AT4G01480.1	135	785	857	1097
AT1G47530.2	713	1891	2041	2202
AT3G54690.1	83	1135	1216	1477
AT4G32240.1	224	475	547	1023
AT5G24580.4	167	1126	1183	1291
AT4G07990.1	231	923	1031	1949
AT3G62080.2	18	1406	1460	1666
AT1G71530.2	200	1591	1639	2964
AT5G50870.1	229	807	897	1025
AT3G50840.2	119	1720	1810	1944
AT2G37150.13	2380	4068	4146	4236
AT1G22690.2	35	394	466	529
AT1G11210.1	88	1014	1095	1222
AT3G59400.1	119	916	970	1296
AT4G23882.1	1	855	978	1081
AT1G04490.6	270	1475	1583	1805
AT4G34460.1	355	1488	1557	1850
AT5G03500.1	440	946	1021	1265
AT4G28110.1	142	990	1062	1127
AT2G37150.3	1	1800	1878	1967
AT1G12310.1	288	734	827	1581
AT2G34540.1	43	828	918	1107
AT3G04370.1	22	981	1086	1360
AT4G09800.1	107	565	715	802
AT1G27650.1	200	1090	1180	1622
AT1G72410.2	461	3898	3946	4137
AT5G03690.1	155	1336	1441	1578
AT3G44740.2	538	1182	1263	1650
AT5G08050.1	208	684	750	925
AT1G66780.1	36	1493	1541	1748
AT5G16610.3	302	1897	1969	2695
AT1G01030.1	614	1690	1741	1905
AT4G15320.3	45	2324	2384	2419
AT4G01883.2	95	715	790	1267
AT2G25880.3	1095	2144	2240	2379
AT3G58620.2	290	2269	2422	2730
AT3G56860.6	177	1613	1700	3403
AT2G46340.1	426	3515	3587	3933
AT3G12550.1	286	2202	2328	2610
AT1G48240.1	451	1248	1323	1483
AT5G52110.2	67	894	999	1419
AT4G32340.1	326	1042	1138	1446
AT2G03620.1	223	1488	1554	1652
AT3G01540.1	253	2109	2184	2507
AT2G37520.1	521	3010	3133	3373
AT4G33330.5	314	1900	1981	2030
AT5G47420.1	230	1078	1126	1306
AT5G62190.1	166	2181	2238	2455
AT2G41110.1	197	646	808	885
AT4G23885.1	79	312	387	539
AT5G51740.1	89	1417	1474	1651
AT5G45720.2	577	3447	3495	3812
AT2G41860.2	1	1593	1647	1733
AT1G68690.2	888	3014	3071	3452
AT5G55950.4	170	1186	1261	1485
AT1G21590.2	418	2568	2622	2952
AT3G44100.1	262	720	807	949
AT5G61580.1	110	1702	1762	2043
AT1G07010.1	152	1321	1438	1622
AT1G18950.3	363	2621	2741	3180
AT5G18830.3	127	2583	2685	2788
AT5G51680.1	272	1303	1378	1455
AT5G48640.4	609	1166	1214	1396
AT1G16370.1	130	1695	1755	1815
AT3G21850.1	67	528	582	584
AT1G72700.1	600	4286	4358	4579
AT5G57050.2	568	1719	1782	2043
AT4G16830.3	268	1305	1398	1591
AT5G26680.3	93	1346	1418	2028
AT1G10865.2	77	256	361	564
AT1G53320.1	76	1215	1278	1517
AT1G27140.1	55	786	870	984
AT1G73680.1	241	2136	2235	2413
AT4G30260.1	179	1021	1126	1336
AT1G70620.3	80	2953	3040	3249
AT5G27280.1	109	747	819	859
AT1G49560.2	260	1042	1132	1606
AT5G19090.5	176	1939	2029	2201
AT5G50990.1	35	1639	1705	1961
AT1G09195.14	400	1362	1410	1950
AT5G27270.5	75	2528	2717	3447
AT1G59560.1	208	1224	1281	1384
AT4G10340.1	194	1036	1135	1389
AT4G21213.1	1	261	324	413
AT1G16420.1	192	1337	1406	1491
AT4G21980.2	256	669	723	894
AT3G50990.1	21	1055	1136	1261
AT2G45930.1	158	877	961	1430
AT3G10890.1	1	1245	1323	1368
AT1G04730.1	84	2915	2972	3201
AT4G28070.1	118	1512	1584	1677
AT4G14800.1	206	805	892	1336
AT5G01280.3	70	1452	1554	1716
AT1G02080.3	194	7330	7384	7495
AT3G22600.1	440	952	1060	1414
AT1G30160.2	116	1216	1306	1525
AT1G62290.5	69	1529	1589	1897
AT1G34770.2	128	688	736	1103
AT1G23480.3	537	1991	2039	2149
AT2G14530.1	114	1352	1406	1595
AT5G17810.2	237	1043	1127	1176
AT2G42170.4	243	1202	1337	1497
AT4G11610.3	238	2862	2961	3089
AT5G45410.1	228	1256	1337	1419
AT1G66380.2	71	403	466	1024
AT5G64460.4	38	886	1021	1046
AT5G46110.2	718	1611	1689	2055
AT1G08230.2	270	1625	1691	1696
AT4G15300.1	1	1464	1512	1623
AT5G13660.2	345	1958	2081	2141
AT5G46030.1	201	563	626	886
AT4G01130.3	955	1845	1893	2023
AT5G55390.2	124	4017	4116	4218
AT3G49500.4	236	3826	3886	4038
AT4G24220.2	275	1438	1522	1719
AT1G15910.1	232	2136	2265	2593
AT3G59990.4	309	1628	1763	1844
AT5G08290.2	630	938	1001	1263
AT5G22920.2	273	995	1076	1506
AT1G08510.1	519	1757	1991	2241
AT3G24535.1	139	705	804	894
AT1G13900.1	103	2073	2190	2468
AT3G45260.2	178	1518	1575	1987
AT5G22940.1	536	1945	2005	2253
AT3G03810.2	514	2484	2619	3026
AT4G32830.1	115	999	1107	1510
AT3G59100.1	444	6209	6290	6466
AT5G45370.1	121	1194	1293	1332
AT5G46260.1	146	3763	3889	4166
AT2G31450.2	89	1222	1279	1403
AT1G48800.1	35	1846	1966	2023
AT3G19830.3	468	2549	2597	3309
AT1G69960.1	187	1110	1176	1281
AT5G20165.1	250	462	669	715
AT5G49030.2	172	3039	3201	3357
AT2G38960.3	57	1496	1616	1680
AT2G17370.1	306	1994	2048	2273
AT4G25870.1	206	1375	1453	2036
AT5G58575.1	498	1043	1094	1462
AT3G15500.1	275	1228	1288	1542
AT1G74830.1	89	1717	1804	1992
AT4G09970.2	1	639	756	810
AT2G21130.1	339	863	920	1084
AT3G56690.1	165	3233	3299	3453
AT3G20150.1	242	3586	3766	4043
AT1G49530.1	101	1111	1192	1261
AT2G40640.8	18	902	959	1693
AT3G05100.1	99	1109	1199	2005
AT1G07110.1	214	2448	2616	2789
AT1G78000.7	152	1534	1684	2192
AT3G08840.10	31	2568	2907	2975
AT1G64253.3	1	558	645	775
AT1G35530.4	126	4154	4247	4318
AT5G14020.4	349	1554	1614	1863
AT1G05675.1	35	1396	1492	1493
AT2G37060.2	194	715	790	971
AT5G12390.1	185	688	778	1193
AT3G29010.6	58	633	681	736
AT2G39000.1	322	1197	1302	1426
AT1G70640.1	146	670	730	1659
AT3G22590.1	102	1349	1412	1799
AT3G12550.4	286	2202	2334	2592
AT5G61420.2	393	1493	1544	1899
AT1G30300.1	112	1086	1161	1480
AT1G22810.1	69	503	650	807
AT2G45250.3	1	555	603	1159
AT1G25390.2	535	2424	2475	2747
AT3G28940.1	548	1057	1141	1338
AT2G36650.1	89	1210	1333	1344
AT3G53850.2	235	699	747	832
AT3G09500.1	126	497	614	849
AT3G62750.5	414	1652	1733	1812
AT5G46750.1	165	1373	1493	1587
AT4G23730.2	1255	2070	2142	2376
AT4G18830.1	884	1933	1984	2109
AT1G53260.2	467	1159	1276	1298
AT3G28970.2	142	1008	1092	1193
AT1G79120.1	235	1476	1557	2199
AT3G05180.1	96	1235	1292	1436
AT3G16800.2	235	1290	1419	1552
AT5G47190.1	72	761	815	1009
AT5G51210.1	104	529	634	767
AT3G14720.2	457	1734	1806	2618
AT3G08860.1	334	1779	1833	2334
AT1G01010.1	130	1419	1521	1688
AT5G07940.4	410	4867	4966	5011
AT1G68130.2	600	1601	1664	1982
AT2G14260.4	106	1242	1317	1694
AT5G15710.2	364	1710	1785	2040
AT3G07180.3	75	1850	1901	1970
AT3G56891.1	65	565	670	676
AT5G46600.1	97	1716	1827	1926
AT2G19830.1	5	589	649	866
AT1G10070.2	85	1251	1353	1558
AT1G23060.1	251	1354	1441	1607
AT2G13370.2	846	6020	6203	6567
AT5G39250.1	145	903	1023	1656
AT1G29970.1	188	664	811	1025
AT3G56870.1	297	2399	2453	2602
AT1G30870.1	58	1107	1200	1305
AT1G34370.1	292	1791	1839	1919
AT1G65440.1	160	5103	5199	5503
AT1G01220.6	900	3500	3611	3622
AT5G10020.1	271	3417	3537	3710
AT5G54250.3	129	2198	2249	2296
AT5G50665.4	441	632	695	1397
AT4G38900.3	207	1850	1949	2177
AT1G69280.2	1301	2407	2515	2730
AT2G47850.1	425	1831	1948	2376
AT2G39310.2	45	1331	1442	1520
AT4G21460.2	47	1333	1450	1689
AT3G17330.2	482	1963	2038	2276
AT2G19830.2	220	861	921	1221
AT3G56310.2	60	1301	1457	1471
AT5G07960.1	105	428	542	821
AT3G43790.4	125	1561	1714	1858
AT5G42400.8	208	4374	4458	4779
AT5G44180.3	1	5085	5136	5224
AT3G26100.4	1433	2731	2827	3035
AT5G35680.3	142	594	678	758
AT2G35940.2	200	2242	2305	2651
AT1G32540.2	559	1023	1125	1481
AT3G06840.1	195	758	827	1050
AT3G13430.1	264	1211	1286	1539
AT1G16030.1	210	2150	2264	2570
AT2G03720.2	44	742	859	896
AT5G62170.2	531	2342	2402	2571
AT2G38610.2	297	1157	1421	1603
AT5G36700.3	61	1059	1281	1544
AT1G05300.1	141	1223	1283	1554
AT1G12040.1	169	2403	2487	2690
AT1G78540.3	302	2215	2266	2645
AT3G59350.2	397	1497	1632	1821
AT5G49840.2	71	1876	1927	2927
AT2G26975.1	266	703	751	969
AT5G24210.3	300	1352	1430	1562
AT3G59760.2	72	1370	1469	1553
AT1G20030.2	301	1251	1335	1578
AT2G34720.2	683	1174	1246	1486
